p_codmes,monto,ctd_prod_rccsf_m01,prom_salvig_entprinc_pp_rccsf_03m,max_usotcrrstsf06m,max_usotcrrstsf03m,prm_lintcribksf06m,lin_tcribksf03m,lin_tcribksf06m,cre_salvig_pp_rccsf_m02,prm_usotcrrstsf06m,prm_lintcribksf03m,prm_usotcrrstsf03m,ratuso_tcrrstsf_m13,promctdprodrccsf3m,ratpct_saldopprcc_m13,promctdprodrccsf6m,ctd_actrccsf_6m,ctd_flgact_rccsf_m01,sld_ep1ppeallsfm01,prm_sldvigrstsf12m,sldtot_tcrsrcf,sldvig_tcrsrcf,flg_lintcrripsaga,flg_svtcrsrcf,flg_sdtcrripsaga,flg_sttcrsrcf,flg_svltcrsrcf,max_camptottlv06m,min_camptottlv06m,frc_camptottlv06m,rec_camptottlv06m,ctd_camptottlv06m,prm_camptottlv06m,max_campecstlv06m,min_campecstlv06m,frc_campecstlv06m,rec_campecstlv06m,ctd_campecstlv06m,prm_campecstlv06m,prob_value,max_camptot06m,min_camptot06m,frc_camptot06m,rec_camptot06m,ctd_camptot06m,prm_camptot06m,max_campecs06m,min_campecs06m,frc_campecs06m,rec_campecs06m,ctd_campecs06m,prm_campecs06m,ing_brt,sexo,flg_notdeseaecs01m,flg_notdeseaecs02m,flg_notdeseaecs03m,sgt_cem,ctd_proac,ctd_cttefeproac,ctd_cttefetot,rng_pst,edad,flg_saltothip12m,flg_saltotppe12m,prm_pctsaltototrent12m,prm_pctsaltotcaja12m,ant_saltot24m,ant_saltot12m,min_difsaltottcr12m,num_incrsaldispefe06m,max_difent12m,num_dismsalppecons06m,seg_un,beta_pctusotcr12m,prm_pctusosaltottcr03m,dsv_saltotppe03m,prm_diasatrrdpn12m,dsv_numentrdlintcr03m,rat_disefepnm01,prm_diasatrrdpn06m,pct_usotcrm01,dsv_numentrdlintcr06m,beta_saltotppe12m,prm_entrd03m,ctd_entrdm01,beta_saltotppe06m,prm_diasatrrd03m,key_value_enc,grp_camptottlv06m_enc,grp_campecstlv06m_enc,grp_camptot06m_enc,grp_campecs06m_enc,region_enc,ubigeo_buro_enc,grp_riesgociiu_enc,target
201910,30000.0,9,0.0,0.212,0.212,59400.0,178200.0,356400.0,0.0,0.145,59400.0,0.199,0.868,9,0.0,9,18,3,0.0,1894649.327,0.0,0.0,1,0,1,0,0,1,0,4,6,4,1.0,0,0,0,0,0.0,0.0,0.5050453195072125,4.0,3.0,6.0,6.0,22.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,33377.0,1.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,5.0,49.0,1.0,0.0,0.0,0.0,24.0,12.0,-22032.69,0.0,1.0,5.0,5.0,0.01,0.142,429.36665500000004,12.75,0.0,0.0,16.333,0.134,0.0,-304.273,4.0,4.0,-405.651,7.667,3060,3,0,4,0,3,3,3,0
201911,36200.0,4,0.0,0.147,0.083,20000.0,60000.0,120000.0,0.0,0.085,20000.0,0.068,1.153,4,0.0,4,12,2,0.0,194983.241,0.0,0.0,0,0,0,0,0,3,2,6,6,13,2.167,1,0,4,5,4.0,1.0,0.4978211419432224,11.0,5.0,6.0,6.0,50.0,8.333,1.0,0.0,4.0,5.0,4.0,1.0,7396.0,1.0,0.0,0.0,0.0,6.0,39.0,3.0,3.0,5.0,38.0,1.0,0.0,0.0,0.0,24.0,12.0,-3768.05,0.0,0.0,0.0,2.0,-0.011,0.046,429.36665500000004,0.667,0.0,0.0,0.0,0.056,0.0,-304.273,3.0,3.0,-405.651,0.0,259,4,3,4,3,3,3,5,0
201910,15300.0,5,0.0,0.331,0.284,8700.0,26100.0,52200.0,0.0,0.247,8700.0,0.211,0.423,5,0.0,5,6,1,0.0,2601.015,1025.53,1025.53,1,1,1,1,1,2,0,4,6,6,1.5,2,0,2,6,3.0,1.5,0.5054780386679901,7.0,2.0,6.0,6.0,26.0,4.333,2.0,0.0,2.0,6.0,3.0,1.5,3078.0,1.0,0.0,0.0,0.0,6.0,13.0,1.0,1.0,5.0,28.0,0.0,0.0,11.878,0.0,24.0,12.0,-7146.56,0.0,0.0,0.0,5.0,0.011,0.355,429.36665500000004,4.083,0.0,0.0,0.0,0.065,0.0,-304.273,2.667,2.0,-405.651,0.0,338,3,2,4,2,5,10,5,0
201910,11600.0,2,0.0,0.443,0.41,3000.0,15300.0,18000.0,0.0,0.357,5100.0,0.364,0.788,2,0.0,2,6,1,0.0,1521.456,0.0,0.0,0,0,0,0,0,2,0,2,6,3,1.5,2,0,2,6,3.0,1.5,0.4396612256268482,6.0,2.0,6.0,6.0,22.0,3.667,2.0,0.0,2.0,6.0,3.0,1.5,3675.0,1.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,5.0,37.0,0.0,0.0,0.0,0.0,13.0,12.0,-926.01,3.0,0.0,0.0,2.0,-0.016,0.276,429.36665500000004,0.0,0.0,0.115,0.0,0.219,0.0,-304.273,2.0,2.0,-405.651,0.0,28621,2,2,4,2,3,2,1,0
201911,5800.0,5,0.0,0.722,0.722,1500.0,4500.0,9000.0,0.0,0.698,1500.0,0.689,1.074,5,0.0,5,6,1,0.0,7658.12,2214.21,2214.21,1,1,1,1,1,2,0,5,6,8,1.6,2,0,2,6,3.0,1.5,0.4673292901580294,7.0,3.0,6.0,6.0,33.0,5.5,2.0,0.0,3.0,6.0,4.0,1.333,2113.0,1.0,0.0,0.0,0.0,6.0,16.0,1.0,1.0,5.0,46.0,0.0,0.0,0.0,0.0,24.0,12.0,-537.45,0.0,1.0,0.0,2.0,0.05,0.631,429.36665500000004,0.0,0.0,0.776,0.0,0.634,0.0,-304.273,3.333,3.0,-405.651,0.0,19653,3,2,4,2,2,0,5,0
201909,45000.0,5,0.0,0.095,0.052,8983.333,30800.0,53900.0,0.0,0.058,10266.667,0.042,0.577,5,0.0,5,6,1,0.0,6703.82,1346.23,1346.23,1,1,1,1,1,2,0,5,6,7,1.4,1,0,4,6,4.0,1.0,0.4732999828347632,8.0,6.0,6.0,6.0,42.0,7.0,1.0,1.0,6.0,6.0,6.0,1.0,8077.0,1.0,0.0,0.0,0.0,6.0,27.0,2.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,24.0,12.0,-5714.9,0.0,0.0,0.0,2.0,-0.008,0.038,429.36665500000004,0.0,0.0,0.0,0.0,0.025,0.0,-304.273,3.0,3.0,-405.651,0.0,9062,3,3,4,4,3,3,6,0
201909,26600.0,2,0.0,0.118,0.118,29000.0,96300.0,174000.0,0.0,0.037,32100.0,0.069,3.471,2,0.0,2,6,1,0.0,1326.088,0.0,0.0,0,0,0,0,0,2,1,6,6,7,1.167,1,0,4,6,4.0,1.0,0.40557885225717,7.0,4.0,6.0,6.0,33.0,5.5,1.0,0.0,4.0,6.0,4.0,1.0,4443.0,1.0,0.0,0.0,0.0,6.0,19.0,4.0,4.0,5.0,25.0,0.0,0.0,26.064,0.0,24.0,12.0,-2306.88,0.0,1.0,0.0,2.0,-0.003,0.024,429.36665500000004,0.0,0.4714,0.0,0.0,0.023,0.37268,-304.273,2.0,2.0,-405.651,0.0,12521,4,3,4,3,3,3,5,0
201909,23800.0,4,0.0,0.298,0.256,5900.0,17700.0,35400.0,0.0,0.162,5900.0,0.085,0.0,3,0.0,3,11,2,0.0,3659.276,0.0,0.0,1,0,1,0,0,1,0,4,6,4,1.0,1,0,4,6,4.0,1.0,0.2090032889851514,8.0,6.0,6.0,6.0,41.0,6.833,1.0,0.0,5.0,6.0,5.0,1.0,3957.0,1.0,0.0,0.0,0.0,6.0,27.0,0.0,0.0,5.0,44.0,0.0,1.0,0.0,0.0,24.0,12.0,-1052.61,0.0,1.0,4.0,2.0,-0.004,0.076,196.415,0.0,0.4714,0.0,0.0,0.106,0.37268,425.766,2.0,2.0,2112.399,0.0,23177,3,3,4,3,3,4,3,0
201910,30000.0,6,0.0,0.562,0.462,48466.667,150400.0,290800.0,0.0,0.48,50133.333,0.436,0.87,6,0.0,6,6,1,0.0,141020.92,422.12,422.12,1,1,1,1,1,2,0,4,6,5,1.25,2,0,4,6,5.0,1.25,0.6924187085224301,7.0,2.0,6.0,6.0,28.0,4.667,2.0,0.0,4.0,6.0,5.0,1.25,14675.0,1.0,0.0,0.0,0.0,6.0,14.0,3.0,3.0,5.0,45.0,0.0,0.0,0.015,0.0,24.0,12.0,-31680.08,0.0,0.0,0.0,2.0,-0.024,0.369,429.36665500000004,0.0,0.0,0.0,0.0,0.338,0.0,-304.273,4.0,4.0,-405.651,0.0,12055,3,3,4,3,3,3,5,0
201910,11200.0,5,0.0,0.662,0.561,15760.852,64687.97,94565.11,0.0,0.454,21562.657,0.461,1.025,5,0.0,4,6,1,0.0,8722.72,11801.44,11801.44,1,1,1,1,1,2,0,5,6,7,1.4,2,0,4,6,5.0,1.25,0.575919439122861,7.0,4.0,6.0,6.0,32.0,5.333,2.0,0.0,4.0,6.0,5.0,1.25,4638.0,1.0,0.0,0.0,0.0,6.0,18.0,2.0,2.0,5.0,61.0,0.0,0.0,0.0,0.0,24.0,12.0,-6135.5,0.0,1.0,0.0,2.0,-0.037,0.409,429.36665500000004,0.0,0.0,0.0,0.0,0.443,0.37268,-304.273,4.667,5.0,-405.651,0.0,30355,3,3,4,3,2,0,3,0
201909,21800.0,7,14661.67,0.012,0.012,9500.0,28500.0,57000.0,-0.022,0.008,9500.0,0.01,1.571,6,0.966,6,18,3,14343.93,128905.608,0.0,0.0,1,0,1,0,0,2,1,6,6,8,1.333,1,1,6,6,6.0,1.0,0.5772931816022852,5.0,4.0,6.0,6.0,28.0,4.667,1.0,1.0,6.0,6.0,6.0,1.0,6286.0,1.0,0.0,0.0,0.0,6.0,16.0,3.0,3.0,5.0,51.0,1.0,1.0,0.0,0.0,24.0,12.0,-6756.36,0.0,1.0,5.0,2.0,-0.005,0.009,258.33841,0.0,0.4714,0.0,0.0,0.009,0.4714,-303.329,3.667,3.0,-313.388,0.0,8254,4,4,4,4,4,8,3,0
201910,30000.0,3,2353.213,0.625,0.345,13034.588,36828.29,78207.53,-0.1,0.414,12276.097,0.266,2.117,3,0.938,2,11,2,2118.24,2059.788,1382.64,1382.64,0,1,0,1,1,2,0,3,6,4,1.333,2,0,3,6,4.0,1.333,0.6434392180970092,7.0,3.0,6.0,6.0,31.0,5.167,2.0,0.0,3.0,6.0,4.0,1.333,14884.0,1.0,0.0,0.0,0.0,6.0,18.0,3.0,3.0,5.0,47.0,0.0,1.0,0.0,96.723,24.0,12.0,-682.33,1.0,0.0,4.0,4.0,-0.005,0.214,191.3561,0.0,0.0,0.288,0.0,0.2,0.0,-222.085,3.0,3.0,-222.085,0.0,1436,2,2,4,2,1,7,2,0
201909,9500.0,1,0.0,0.0,0.0,500.0,1500.0,3000.0,0.0,0.0,500.0,0.0,0.0,1,0.0,1,7,1,0.0,717.153,0.0,0.0,0,0,0,0,0,2,0,3,5,4,1.333,1,0,1,1,1.0,1.0,0.2058410915208038,6.0,5.0,6.0,6.0,33.0,5.5,1.0,0.0,2.0,2.0,2.0,1.0,2077.0,1.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,5.0,46.0,0.0,1.0,0.0,100.0,24.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,429.36665500000004,0.0,0.0,0.0,0.0,0.0,0.37268,-170.59,0.0,0.0,-405.651,0.0,51492,2,1,4,1,1,7,5,0
201909,36900.0,2,0.0,0.042,0.042,21900.0,67200.0,131400.0,0.0,0.011,22400.0,0.02,0.0,2,0.0,2,6,1,0.0,300.329,0.0,0.0,0,0,0,0,0,3,0,5,6,7,1.4,1,0,3,6,3.0,1.0,0.4402167029276452,11.0,5.0,6.0,6.0,47.0,7.833,1.0,0.0,4.0,6.0,4.0,1.0,6246.0,1.0,0.0,0.0,0.0,6.0,24.0,2.0,2.0,5.0,28.0,0.0,0.0,0.0,0.0,15.0,12.0,-5121.39,0.0,0.0,0.0,2.0,0.005,0.073,429.36665500000004,0.0,0.0,0.0,0.0,0.044,0.0,-304.273,1.667,2.0,-405.651,0.0,58099,3,2,4,3,5,10,5,0
201911,34200.0,6,1504.373,0.071,0.0,14133.333,50600.0,84800.0,-0.497,0.035,16866.667,0.0,0.0,6,0.942,6,12,2,758.29,8780.525,0.0,0.0,1,0,1,0,0,2,0,3,6,4,1.333,2,0,3,6,4.0,1.333,0.5944596412827622,8.0,2.0,6.0,6.0,25.0,4.167,2.0,0.0,3.0,6.0,4.0,1.333,3911.0,1.0,0.0,0.0,0.0,6.0,14.0,3.0,3.0,5.0,29.0,0.0,1.0,28.557,0.0,24.0,12.0,-8089.61,0.0,1.0,5.0,5.0,-0.013,0.0,607.80472,0.917,0.0,0.0,1.833,0.001,0.5,-765.658,1.333,2.0,-912.831,0.0,23718,2,2,4,2,3,4,4,0
201909,21900.0,2,0.0,0.0,0.0,22000.0,81600.0,132000.0,0.0,0.0,27200.0,0.0,0.0,2,0.0,2,6,1,0.0,0.0,0.0,0.0,1,0,1,0,0,2,1,6,6,7,1.167,1,1,6,6,6.0,1.0,0.5034722643182907,8.0,3.0,6.0,6.0,34.0,5.667,1.0,1.0,6.0,6.0,6.0,1.0,4708.0,1.0,0.0,0.0,0.0,6.0,16.0,3.0,3.0,5.0,55.0,0.0,0.0,0.0,0.0,20.0,12.0,-1914.39,0.0,1.0,0.0,1.0,-0.033,0.072,429.36665500000004,0.0,0.0,0.0,0.0,0.077,0.0,-304.273,1.0,1.0,-405.651,0.0,2840,4,4,4,4,5,10,5,0
201911,30000.0,5,54925.82,0.0,0.0,63500.0,190500.0,381000.0,-0.037,0.0,63500.0,0.0,0.0,5,0.845,5,18,3,52944.17,197716.592,0.0,0.0,1,0,1,0,0,2,0,5,6,7,1.4,2,0,5,6,6.0,1.2,0.6139400416257356,7.0,4.0,6.0,6.0,33.0,5.5,2.0,0.0,5.0,6.0,6.0,1.2,9184.0,1.0,0.0,0.0,0.0,6.0,25.0,3.0,3.0,5.0,47.0,1.0,1.0,0.0,0.0,24.0,12.0,-2308.68,0.0,1.0,5.0,2.0,-0.001,0.008,6878.93565,0.0,0.0,0.0,0.0,0.013,0.0,-3492.709,2.0,2.0,-5869.73,0.0,35655,3,3,4,3,3,1,5,0
201910,19000.0,3,0.0,0.253,0.23,18900.0,56700.0,94500.0,0.0,0.164,18900.0,0.142,0.543,3,0.0,2,6,1,0.0,6007.332,0.0,0.0,0,0,0,0,0,2,1,6,6,8,1.333,2,0,3,6,4.0,1.333,0.4647228086412359,9.0,7.0,6.0,6.0,47.0,7.833,2.0,0.0,3.0,6.0,4.0,1.333,4157.0,1.0,0.0,0.0,0.0,6.0,25.0,1.0,1.0,5.0,29.0,0.0,0.0,0.0,0.0,24.0,12.0,-4373.56,0.0,1.0,0.0,5.0,0.005,0.239,429.36665500000004,2.083,0.0,0.0,0.0,0.215,0.37268,-304.273,2.667,2.0,-405.651,0.0,49071,4,2,4,2,5,10,5,0
201910,8900.0,6,8873.053,0.454,0.429,5800.0,21200.0,34800.0,-0.009,0.401,7066.667,0.427,0.988,6,0.966,6,12,2,8643.56,29593.265,0.0,0.0,0,0,0,0,0,2,0,3,6,4,1.333,2,0,3,6,4.0,1.333,0.6247328931766117,8.0,4.0,6.0,6.0,35.0,5.833,2.0,0.0,3.0,6.0,4.0,1.333,2698.0,1.0,0.0,0.0,0.0,6.0,19.0,2.0,2.0,5.0,36.0,0.0,1.0,24.813,0.0,24.0,12.0,-992.11,0.0,0.0,4.0,2.0,0.018,0.362,438.65549,0.0,0.0,0.074,0.0,0.353,0.0,46.9,5.0,5.0,-478.537,0.0,18391,2,2,4,2,3,2,5,0
201910,55900.0,4,0.0,0.112,0.112,60500.0,181500.0,363000.0,0.0,0.057,60500.0,0.074,0.0,4,0.0,4,6,1,0.0,12068.442,0.0,0.0,1,0,1,0,0,3,1,6,6,10,1.667,2,0,5,6,6.0,1.2,0.6226922079406446,10.0,6.0,6.0,6.0,47.0,7.833,2.0,0.0,5.0,6.0,6.0,1.2,9288.0,1.0,0.0,0.0,0.0,6.0,29.0,3.0,3.0,5.0,34.0,0.0,0.0,0.0,0.0,22.0,12.0,-17383.92,0.0,0.0,0.0,2.0,-0.016,0.053,429.36665500000004,0.0,0.0,0.0,0.0,0.004,0.0,-304.273,1.667,1.0,-405.651,0.0,15990,4,3,4,3,3,3,6,0
201909,15300.0,4,4803.563,0.0,0.0,22435.455,77900.0,134612.73,-0.123,0.0,25966.667,0.0,0.0,4,1.29,3,12,2,4361.62,3484.072,0.0,0.0,0,0,0,0,0,3,0,4,6,6,1.5,1,0,2,6,2.0,1.0,0.619982826340539,8.0,0.0,4.0,6.0,27.0,6.75,1.0,0.0,2.0,6.0,2.0,1.0,5078.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,5.0,47.0,0.0,1.0,0.0,0.0,24.0,12.0,-6305.43,0.0,1.0,3.0,2.0,-0.017,0.117,549.65771,0.0,0.0,0.0,0.0,0.006,0.37268,424.909,2.0,2.0,1195.253,0.0,22565,3,2,3,2,3,6,6,0
201911,51000.0,3,52495.23,0.088,0.088,60000.0,180000.0,360000.0,0.0,0.062,60000.0,0.081,1.011,2,0.0,2,7,2,52495.23,3000.303,0.0,0.0,0,0,0,0,0,3,0,4,6,7,1.75,1,0,3,6,3.0,1.0,0.6443870307947297,8.0,6.0,6.0,6.0,42.0,7.0,1.0,0.0,3.0,6.0,3.0,1.0,15223.0,1.0,0.0,0.0,0.0,6.0,27.0,2.0,2.0,5.0,31.0,0.0,1.0,0.0,0.0,24.0,12.0,-2377.26,0.0,1.0,0.0,2.0,-0.017,0.049,0.0,0.0,0.0,0.0,0.0,0.057,0.0,-304.273,2.0,2.0,-405.651,0.0,55434,3,2,4,2,3,3,6,0
201910,24400.0,4,12052.423,0.807,0.514,16333.333,68600.0,98000.0,-0.01,0.518,22866.667,0.322,0.298,4,0.985,4,18,3,11935.65,159335.083,0.0,0.0,0,0,0,0,0,3,1,6,6,10,1.667,2,0,4,6,5.0,1.25,0.6187475732070931,7.0,4.0,6.0,6.0,34.0,5.667,2.0,0.0,4.0,6.0,5.0,1.25,6600.0,1.0,0.0,0.0,0.0,6.0,17.0,3.0,3.0,5.0,33.0,1.0,1.0,10.812,0.0,24.0,12.0,-646.72,1.0,1.0,3.0,2.0,-0.022,0.059,96.01461,0.0,0.0,0.506,0.0,0.029,0.0,773.758,3.0,3.0,1866.668,0.0,21101,4,3,4,3,4,8,5,0
201910,19000.0,4,0.0,0.106,0.005,3000.0,9000.0,18000.0,0.0,0.038,3000.0,0.002,0.0,4,0.0,4,6,1,0.0,4977.235,0.0,0.0,1,0,1,0,0,2,0,5,6,6,1.2,2,0,3,6,4.0,1.333,0.4862982200648029,7.0,4.0,6.0,6.0,34.0,5.667,2.0,0.0,3.0,6.0,4.0,1.333,2969.0,1.0,0.0,0.0,0.0,6.0,18.0,2.0,2.0,5.0,54.0,0.0,0.0,0.0,0.0,24.0,12.0,-2560.3,0.0,1.0,0.0,2.0,-0.022,0.005,429.36665500000004,0.0,0.0,0.0,0.0,0.003,0.0,-304.273,1.667,1.0,-405.651,0.0,34345,3,2,4,2,3,3,1,0
201910,16600.0,8,0.0,0.031,0.017,13200.0,39600.0,79200.0,0.0,0.018,13200.0,0.013,1.444,7,0.0,7,12,2,0.0,5837.173,439.06,439.06,1,1,1,1,1,2,1,6,6,9,1.5,2,1,6,6,7.0,1.167,0.6159030935415333,7.0,5.0,6.0,6.0,35.0,5.833,2.0,1.0,6.0,6.0,7.0,1.167,6257.0,1.0,0.0,0.0,0.0,6.0,22.0,3.0,3.0,5.0,34.0,1.0,1.0,0.0,0.0,24.0,12.0,-3449.93,0.0,1.0,0.0,2.0,-0.003,0.018,429.36665500000004,0.0,0.4714,0.0,0.0,0.021,0.57735,4276.739,3.667,3.0,-405.651,0.0,13912,4,4,4,4,5,10,4,0
201910,41400.0,3,0.0,0.035,0.003,111024.562,325127.35,666147.37,0.0,0.006,108375.783,0.001,0.0,3,0.0,3,6,1,0.0,10588.142,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.3278843125812044,3.0,2.0,6.0,6.0,13.0,2.167,0.0,0.0,0.0,0.0,0.0,0.0,8042.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,5.0,43.0,0.0,0.0,19.218,0.0,24.0,12.0,-12991.88,0.0,1.0,0.0,4.0,-0.007,0.48,429.36665500000004,0.0,0.0,0.0,0.0,0.473,0.0,-304.273,2.333,3.0,-405.651,0.0,14657,0,0,4,0,2,4,5,0
201909,29700.0,4,0.0,0.024,0.024,16000.0,48000.0,96000.0,0.0,0.004,16000.0,0.009,0.042,4,0.0,4,6,1,0.0,897.672,0.0,0.0,0,0,0,0,0,2,0,5,6,6,1.2,1,0,4,6,4.0,1.0,0.6076114957167398,10.0,6.0,6.0,6.0,50.0,8.333,1.0,0.0,5.0,6.0,5.0,1.0,4937.0,1.0,0.0,0.0,0.0,6.0,32.0,1.0,1.0,5.0,32.0,0.0,0.0,0.0,0.0,24.0,12.0,-3082.66,0.0,0.0,0.0,1.0,-0.001,0.007,429.36665500000004,0.0,0.0,0.0,0.0,0.0,0.0,-304.273,1.0,1.0,-405.651,0.0,54906,3,3,4,3,3,3,5,0
201910,25800.0,3,0.0,0.18,0.04,5950.613,27803.68,35703.68,0.0,0.043,9267.893,0.027,0.0,3,0.0,2,6,1,0.0,262.92,0.0,0.0,1,0,1,0,0,3,0,4,4,7,1.75,1,0,2,2,2.0,1.0,0.4849178499510521,6.0,4.0,6.0,6.0,28.0,4.667,1.0,0.0,2.0,2.0,2.0,1.0,2804.0,1.0,0.0,0.0,0.0,6.0,19.0,1.0,1.0,5.0,30.0,0.0,0.0,0.0,0.0,24.0,12.0,-1396.24,0.0,1.0,0.0,1.0,-0.015,0.291,429.36665500000004,0.0,0.0,0.0,0.0,0.306,0.4714,-304.273,1.667,1.0,-405.651,0.0,39433,1,1,4,1,3,0,5,0
201909,20000.0,3,0.0,0.0,0.0,13900.0,41700.0,83400.0,0.0,0.0,13900.0,0.0,0.0,3,0.0,3,6,1,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,6,4,1.0,1,0,3,6,3.0,1.0,0.360607156409935,8.0,4.0,6.0,6.0,39.0,6.5,1.0,0.0,4.0,6.0,4.0,1.0,3237.0,1.0,0.0,0.0,0.0,6.0,29.0,1.0,1.0,5.0,54.0,0.0,0.0,0.0,0.0,23.0,12.0,-1155.24,0.0,1.0,0.0,1.0,0.007,0.064,429.36665500000004,0.727,0.0,0.0,1.333,0.057,0.0,-304.273,1.0,1.0,-405.651,0.0,52934,3,2,4,3,4,8,5,0
201909,30000.0,3,0.0,0.004,0.004,60000.0,180000.0,360000.0,0.0,0.001,60000.0,0.001,0.0,3,0.0,3,6,1,0.0,75356.483,0.0,0.0,1,0,1,0,0,2,1,6,6,8,1.333,1,0,2,6,2.0,1.0,0.6525445100995364,9.0,5.0,6.0,6.0,40.0,6.667,1.0,0.0,2.0,6.0,2.0,1.0,17611.0,1.0,0.0,0.0,0.0,6.0,27.0,4.0,4.0,5.0,57.0,0.0,1.0,0.0,0.0,24.0,12.0,-39942.09,0.0,0.0,0.0,2.0,-0.032,0.001,429.36665500000004,0.0,0.0,0.0,0.0,0.0,0.0,-2561.529,0.333,0.0,-405.651,0.0,53500,4,2,4,2,3,3,3,0
201911,28000.0,3,0.0,0.0,0.0,34339.743,93003.94,206038.46,0.0,0.0,31001.313,0.0,0.0,3,0.0,3,6,1,0.0,82.1,0.0,0.0,1,0,1,0,0,1,0,1,4,1,1.0,1,0,1,4,1.0,1.0,0.5431838712695038,4.0,2.0,6.0,6.0,19.0,3.167,1.0,0.0,2.0,6.0,2.0,1.0,2536.0,1.0,0.0,0.0,0.0,6.0,13.0,1.0,1.0,5.0,62.0,0.0,0.0,0.0,0.0,24.0,12.0,-14088.02,0.0,0.0,0.0,2.0,-0.018,0.017,429.36665500000004,0.0,0.0,0.0,0.0,0.002,0.0,-304.273,0.667,1.0,-405.651,0.0,55899,1,1,4,2,3,3,3,0
201911,31900.0,1,0.0,0.175,0.0,23300.0,69900.0,116500.0,0.0,0.114,23300.0,0.0,0.0,1,0.0,1,6,1,0.0,1077.245,0.0,0.0,0,0,0,0,0,3,0,3,6,6,2.0,2,0,3,6,4.0,1.333,0.3937665555851884,9.0,6.0,6.0,6.0,43.0,7.167,2.0,0.0,3.0,6.0,4.0,1.333,5316.0,1.0,0.0,0.0,0.0,6.0,25.0,1.0,1.0,5.0,32.0,0.0,0.0,0.0,0.0,24.0,12.0,-2024.93,0.0,1.0,0.0,1.0,0.004,0.13,429.36665500000004,0.0,0.0,0.0,0.0,0.113,0.37268,-304.273,1.0,1.0,-405.651,0.0,13436,2,2,4,2,3,3,5,0
201910,8400.0,6,1528.237,0.182,0.026,10500.0,36000.0,63000.0,-0.237,0.078,12000.0,0.016,0.0,4,0.428,4,12,2,871.15,7589.247,386.4,386.4,1,1,1,1,1,1,0,3,6,3,1.0,0,0,0,0,0.0,0.0,0.5594488198701265,7.0,3.0,6.0,6.0,30.0,5.0,1.0,0.0,2.0,4.0,2.0,1.0,3785.0,1.0,0.0,0.0,0.0,6.0,17.0,1.0,1.0,5.0,32.0,0.0,1.0,72.395,0.0,24.0,12.0,-2264.49,1.0,2.0,5.0,2.0,-0.015,0.091,745.76434,0.0,0.94281,0.0,0.0,0.111,0.74536,-993.22,2.667,3.0,-1216.152,0.0,4452,2,0,4,1,5,3,5,0
201911,29200.0,2,3237.64,0.0,0.0,21000.0,63000.0,126000.0,-0.328,0.0,21000.0,0.0,0.0,2,1.0,2,12,2,2179.64,11814.135,0.0,0.0,0,0,0,0,0,2,0,2,6,3,1.5,0,0,0,0,0.0,0.0,0.5218345197338611,5.0,3.0,6.0,6.0,26.0,4.333,0.0,0.0,0.0,0.0,0.0,0.0,4857.0,1.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,5.0,61.0,0.0,1.0,0.0,0.0,24.0,12.0,-5.99,0.0,0.0,5.0,2.0,0.0,0.0,861.26057,0.0,0.0,0.0,0.0,0.0,0.0,-2497.837,1.0,1.0,-1029.326,0.0,53369,2,0,4,0,3,3,5,0
201910,26800.0,1,0.0,0.0,0.0,14455.665,25900.0,86733.99,0.0,0.0,8633.333,0.0,0.0,1,0.0,1,7,1,0.0,15316.83,0.0,0.0,0,0,0,0,0,2,0,5,6,6,1.2,1,0,1,2,1.0,1.0,0.5536452715440783,7.0,4.0,6.0,6.0,35.0,5.833,1.0,0.0,1.0,2.0,1.0,1.0,9220.0,1.0,0.0,0.0,0.0,6.0,23.0,3.0,3.0,5.0,53.0,0.0,1.0,0.0,0.0,24.0,12.0,-16362.07,0.0,0.0,1.0,5.0,-0.07,0.027,429.36665500000004,0.75,0.0,0.0,0.0,0.034,0.37268,-591.713,1.0,1.0,-405.651,0.0,12871,3,1,4,1,5,10,6,0
201911,7600.0,1,0.0,0.0,0.0,3000.0,9000.0,18000.0,0.0,0.0,3000.0,0.0,0.0,1,0.0,1,6,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,4,6,4,1.0,1,0,1,6,1.0,1.0,0.4464092411836458,5.0,2.0,6.0,6.0,22.0,3.667,1.0,0.0,1.0,6.0,1.0,1.0,2002.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.0,28.0,0.0,0.0,0.0,0.0,24.0,12.0,-299.78,0.0,0.0,0.0,1.0,0.01,0.082,429.36665500000004,0.0,0.0,0.0,0.0,0.015,0.0,-304.273,1.0,1.0,-405.651,0.0,61466,3,2,4,2,3,3,5,0
